1 	  0
101 	  3.3e-005
201 	  3.9e-005
301 	  5.9e-005
401 	  8.7e-005
501 	  0.000107
601 	  0.000109
701 	  0.000112
801 	  0.000117
901 	  0.000145
1001 	  0.000147
1101 	  0.00015
1201 	  0.000154
1301 	  0.000173
1401 	  0.0002
1501 	  0.000171
1601 	  0.00017
1701 	  0.000175
1801 	  0.000202
1901 	  0.000177
2001 	  0.000181
2101 	  0.000184
2201 	  0.000182
2301 	  0.000189
2401 	  0.000197
2501 	  0.000199
2601 	  0.0002
2701 	  0.000202
2801 	  0.000207
2901 	  0.000204
3001 	  0.000215
3101 	  0.000216
3201 	  0.000216
3301 	  0.00022
3401 	  0.000225
3501 	  0.000228
3601 	  0.000228
3701 	  0.000234
3801 	  0.000238
3901 	  0.000242
4001 	  0.000244
4101 	  0.000265
4201 	  0.000252
4301 	  0.000251
4401 	  0.000257
4501 	  0.000257
4601 	  0.000263
4701 	  0.000266
4801 	  0.00027
4901 	  0.000274
5001 	  0.00028
5101 	  0.000302
5201 	  0.000281
5301 	  0.000285
5401 	  0.000307
5501 	  0.00029
5601 	  0.000302
5701 	  0.000293
5801 	  0.0003
5901 	  0.000306
6001 	  0.000307
6101 	  0.000327
6201 	  0.000315
6301 	  0.000318
6401 	  0.000321
6501 	  0.000339
6601 	  0.000323
6701 	  0.000328
6801 	  0.000335
6901 	  0.000336
7001 	  0.000356
7101 	  0.000342
7201 	  0.000341
7301 	  0.000347
7401 	  0.000352
7501 	  0.000356
7601 	  0.000362
7701 	  0.000364
7801 	  0.000361
7901 	  0.00037
8001 	  0.00037
8101 	  0.000369
8201 	  0.000377
8301 	  0.000384
8401 	  0.000378
8501 	  0.000401
8601 	  0.00039
8701 	  0.000414
8801 	  0.000396
8901 	  0.000403
9001 	  0.000401
9101 	  0.000408
9201 	  0.000407
9301 	  0.000412
9401 	  0.000433
9501 	  0.000416
9601 	  0.000419
9701 	  0.000419
9801 	  0.000445
9901 	  0.000448
10000 	  0.000458
10100 	  0.000447
10200 	  0.000497
10300 	  0.000476
10400 	  0.000482
10500 	  0.000496
10600 	  0.000488
10700 	  0.000478
10800 	  0.000483
10900 	  0.000471
11000 	  0.000486
11100 	  0.000468
11200 	  0.000469
11300 	  0.000473
11400 	  0.000475
11500 	  0.000482
11600 	  0.000486
11700 	  0.000529
11800 	  0.000487
11900 	  0.000492
12000 	  0.0005
12100 	  0.000498
12200 	  0.000502
12300 	  0.000525
12400 	  0.000507
12500 	  0.000514
12600 	  0.000509
12700 	  0.000515
12800 	  0.000534
12900 	  0.000521
13000 	  0.000522
13100 	  0.000527
13200 	  0.000535
13300 	  0.000548
13400 	  0.000533
13500 	  0.000542
13600 	  0.000542
13700 	  0.000543
13800 	  0.00055
13900 	  0.00055
14000 	  0.000558
14100 	  0.000563
14200 	  0.000563
14300 	  0.000585
14400 	  0.000572
14500 	  0.000588
14600 	  0.000573
14700 	  0.000586
14800 	  0.000606
14900 	  0.000586
15000 	  0.000646
15100 	  0.00061
15200 	  0.000591
15300 	  0.000599
15400 	  0.000595
15500 	  0.000602
15600 	  0.000605
15700 	  0.000608
15800 	  0.000618
15900 	  0.000614
16000 	  0.000637
16100 	  0.000624
16200 	  0.000647
16300 	  0.000641
