100 	  0.0002
200 	  0.0006
300 	  0.0026
400 	  0.0026
500 	  0.0027
600 	  0.0104
700 	  0.0109
800 	  0.0112
900 	  0.0106
1000 	  0.0104
1100 	  0.0426
1200 	  0.0437
1300 	  0.0423
1400 	  0.043
1500 	  0.0429
1600 	  0.0439
1700 	  0.0436
1800 	  0.0436
1900 	  0.0424
2000 	  0.044
2100 	  0.175
2200 	  0.1732
2300 	  0.1727
2400 	  0.1732
2500 	  0.1724
2600 	  0.1745
2700 	  0.1737
2800 	  0.176
2900 	  0.1741
3000 	  0.1743
3100 	  0.1722
3200 	  0.1749
3300 	  0.1842
3400 	  0.1728
3500 	  0.1717
3600 	  0.1738
3700 	  0.1747
3800 	  0.176
3900 	  0.1744
4000 	  0.1737
4100 	  0.7662
4200 	  0.7231
4300 	  0.7223
4400 	  0.7162
4500 	  0.7109
4600 	  0.7056
4700 	  0.7404
4800 	  0.7026
4900 	  0.7015
5000 	  0.7094
5100 	  0.7099
5200 	  0.7018
5300 	  0.7026
5400 	  0.7038
5500 	  0.7051
5600 	  0.7059
5700 	  0.7067
5800 	  0.7074
5900 	  0.7003
6000 	  0.7033
6100 	  0.7085
6200 	  0.7111
6300 	  0.7014
6400 	  0.7058
6500 	  0.7069
6600 	  0.7186
6700 	  0.6992
6800 	  0.698
6900 	  0.6953
7000 	  0.6957
7100 	  0.6976
7200 	  0.7017
7300 	  0.6985
7400 	  0.7014
7500 	  0.703
7600 	  0.6991
7700 	  0.6982
7800 	  0.6988
7900 	  0.6977
8000 	  0.7035
8100 	  0.7113
8200 	  2.8485
8300 	  2.8541
8400 	  2.867
8500 	  2.8142
8600 	  2.8507
8700 	  2.837
8800 	  2.8264
8900 	  2.8288
9000 	  2.8262
9100 	  2.8216
9200 	  2.8484
9300 	  2.8331
9400 	  2.8402
9500 	  2.8455
9600 	  2.8343
9700 	  2.8275
9800 	  2.822
9900 	  2.8184
10000 	  2.8201
