0 	  0
100 	  0
200 	  0
300 	  -1e-006
400 	  -1e-006
500 	  -1e-006
600 	  -1e-006
700 	  -1e-006
800 	  1e-006
900 	  0
1000 	  1e-006
1100 	  1e-006
1200 	  0
1300 	  0
1400 	  2e-006
1500 	  0
1600 	  2e-006
1700 	  2e-006
1800 	  2e-006
1900 	  1e-006
2000 	  1e-006
2100 	  1e-006
2200 	  1e-006
2300 	  1e-006
2400 	  1e-006
2500 	  1e-006
2600 	  1e-006
2700 	  1e-006
2800 	  2e-006
2900 	  2e-006
3000 	  3e-006
3100 	  2e-006
3200 	  4e-006
3300 	  2e-006
3400 	  3e-006
3500 	  3e-006
3600 	  3e-006
3700 	  2e-006
3800 	  3e-006
3900 	  3e-006
4000 	  3e-006
4100 	  3e-006
4200 	  4e-006
4300 	  2e-006
4400 	  4e-006
4500 	  4e-006
4600 	  4e-006
4700 	  3e-006
4800 	  5e-006
4900 	  5e-006
5000 	  5e-006
5100 	  5e-006
5200 	  3e-006
5300 	  4e-006
5400 	  4e-006
5500 	  4e-006
5600 	  4e-006
5700 	  5e-006
5800 	  5e-006
5900 	  3e-006
6000 	  5e-006
6100 	  3e-006
6200 	  3e-006
6300 	  4e-006
6400 	  4e-006
6500 	  4e-006
6600 	  4e-006
6700 	  6e-006
6800 	  6e-006
6900 	  6e-006
7000 	  4e-006
7100 	  6e-006
7200 	  5e-006
7300 	  5e-006
7400 	  6e-006
7500 	  6e-006
7600 	  6e-006
7700 	  6e-006
7800 	  7e-006
7900 	  7e-006
8000 	  6e-006
8100 	  5e-006
8200 	  5e-006
8300 	  5e-006
8400 	  5e-006
8500 	  7e-006
8600 	  7e-006
8700 	  7e-006
8800 	  6e-006
8900 	  7e-006
9000 	  6e-006
9100 	  6e-006
9200 	  8e-006
9300 	  8e-006
9400 	  7e-006
9500 	  7e-006
9600 	  7e-006
9700 	  7e-006
9800 	  7e-006
9900 	  7e-006
10000 	  7e-006
